CHAVE DE ACESSO,MODELO,SÉRIE,NÚMERO,NATUREZA DA OPERAÇÃO,DATA EMISSÃO,CPF/CNPJ Emitente,RAZÃO SOCIAL EMITENTE,INSCRIÇÃO ESTADUAL EMITENTE,UF EMITENTE,MUNICÍPIO EMITENTE,CNPJ DESTINATÁRIO,NOME DESTINATÁRIO,UF DESTINATÁRIO,INDICADOR IE DESTINATÁRIO,DESTINO DA OPERAÇÃO,CONSUMIDOR FINAL,PRESENÇA DO COMPRADOR,NÚMERO PRODUTO,DESCRIÇÃO DO PRODUTO/SERVIÇO,CÓDIGO NCM/SH,NCM/SH (TIPO DE PRODUTO),CFOP,QUANTIDADE,UNIDADE,VALOR UNITÁRIO,VALOR TOTAL
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,5,,478.34,478.34
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,7,,484.48,484.48
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,13,,487.33,487.33
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,2,,349.99,349.99
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,4,,79.00,79.00
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,18,,125.43,125.43
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,14,,152.05,152.05
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,4,,53.91,53.91
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,19,,375.12,375.12
,,,,,,,,,,,,,,,,,,Produto 66,Produto 66,,Produto 66,,1,,331.59,331.59
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,5,,258.23,258.23
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,17,,108.92,108.92
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,17,,261.03,261.03
,,,,,,,,,,,,,,,,,,Produto 78,Produto 78,,Produto 78,,17,,234.12,234.12
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,16,,129.73,129.73
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,6,,366.22,366.22
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,9,,256.15,256.15
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,9,,463.34,463.34
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,19,,205.34,205.34
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,10,,416.41,416.41
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,19,,350.38,350.38
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,2,,341.73,341.73
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,1,,156.04,156.04
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,4,,459.27,459.27
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,15,,71.26,71.26
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,7,,129.68,129.68
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,8,,437.72,437.72
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,7,,217.26,217.26
,,,,,,,,,,,,,,,,,,Produto 20,Produto 20,,Produto 20,,17,,10.08,10.08
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,4,,406.86,406.86
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,3,,322.78,322.78
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,13,,111.88,111.88
,,,,,,,,,,,,,,,,,,Produto 23,Produto 23,,Produto 23,,14,,321.72,321.72
,,,,,,,,,,,,,,,,,,Produto 51,Produto 51,,Produto 51,,13,,12.88,12.88
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,6,,440.75,440.75
,,,,,,,,,,,,,,,,,,Produto 3,Produto 3,,Produto 3,,19,,314.69,314.69
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,17,,205.94,205.94
,,,,,,,,,,,,,,,,,,Produto 55,Produto 55,,Produto 55,,3,,322.91,322.91
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,6,,161.19,161.19
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,5,,447.46,447.46
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,10,,469.60,469.60
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,7,,105.24,105.24
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,6,,217.25,217.25
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,4,,21.08,21.08
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,7,,257.09,257.09
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,12,,408.75,408.75
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,10,,76.68,76.68
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,16,,113.42,113.42
,,,,,,,,,,,,,,,,,,Produto 91,Produto 91,,Produto 91,,13,,449.24,449.24
,,,,,,,,,,,,,,,,,,Produto 26,Produto 26,,Produto 26,,13,,86.75,86.75
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,9,,116.53,116.53
,,,,,,,,,,,,,,,,,,Produto 45,Produto 45,,Produto 45,,2,,369.18,369.18
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,15,,109.41,109.41
,,,,,,,,,,,,,,,,,,Produto 74,Produto 74,,Produto 74,,1,,3.24,3.24
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,19,,325.25,325.25
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,15,,249.61,249.61
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,11,,93.43,93.43
,,,,,,,,,,,,,,,,,,Produto 97,Produto 97,,Produto 97,,12,,409.61,409.61
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,18,,219.58,219.58
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,4,,357.26,357.26
,,,,,,,,,,,,,,,,,,Produto 24,Produto 24,,Produto 24,,13,,75.02,75.02
,,,,,,,,,,,,,,,,,,Produto 53,Produto 53,,Produto 53,,2,,185.71,185.71
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,16,,423.05,423.05
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,18,,67.01,67.01
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,15,,404.94,404.94
,,,,,,,,,,,,,,,,,,Produto 8,Produto 8,,Produto 8,,15,,162.96,162.96
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,10,,76.02,76.02
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,15,,422.80,422.80
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,15,,136.58,136.58
,,,,,,,,,,,,,,,,,,Produto 50,Produto 50,,Produto 50,,12,,222.41,222.41
,,,,,,,,,,,,,,,,,,Produto 49,Produto 49,,Produto 49,,16,,262.40,262.40
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,3,,387.84,387.84
,,,,,,,,,,,,,,,,,,Produto 38,Produto 38,,Produto 38,,13,,422.10,422.10
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,5,,18.78,18.78
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,8,,149.77,149.77
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,17,,144.67,144.67
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,16,,44.63,44.63
,,,,,,,,,,,,,,,,,,Produto 35,Produto 35,,Produto 35,,12,,463.43,463.43
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,4,,323.26,323.26
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,11,,21.21,21.21
,,,,,,,,,,,,,,,,,,Produto 39,Produto 39,,Produto 39,,14,,219.46,219.46
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,16,,29.94,29.94
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,19,,99.45,99.45
,,,,,,,,,,,,,,,,,,Produto 15,Produto 15,,Produto 15,,13,,246.95,246.95
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,12,,353.75,353.75
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,8,,497.93,497.93
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,7,,429.47,429.47
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,19,,221.61,221.61
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,4,,161.96,161.96
,,,,,,,,,,,,,,,,,,Produto 54,Produto 54,,Produto 54,,5,,492.74,492.74
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,14,,72.78,72.78
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,1,,237.13,237.13
,,,,,,,,,,,,,,,,,,Produto 47,Produto 47,,Produto 47,,12,,186.41,186.41
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,9,,317.84,317.84
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,8,,386.94,386.94
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,5,,156.67,156.67
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,14,,444.66,444.66
,,,,,,,,,,,,,,,,,,Produto 60,Produto 60,,Produto 60,,6,,258.02,258.02
,,,,,,,,,,,,,,,,,,Produto 2,Produto 2,,Produto 2,,15,,70.56,70.56
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,17,,281.34,281.34
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,3,,493.29,493.29
,,,,,,,,,,,,,,,,,,Produto 25,Produto 25,,Produto 25,,14,,120.48,120.48
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,16,,118.52,118.52
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,19,,223.20,223.20
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,7,,166.02,166.02
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,1,,262.53,262.53
,,,,,,,,,,,,,,,,,,Produto 7,Produto 7,,Produto 7,,8,,466.29,466.29
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,18,,189.80,189.80
,,,,,,,,,,,,,,,,,,Produto 75,Produto 75,,Produto 75,,3,,454.99,454.99
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,5,,155.29,155.29
,,,,,,,,,,,,,,,,,,Produto 86,Produto 86,,Produto 86,,9,,248.52,248.52
,,,,,,,,,,,,,,,,,,Produto 61,Produto 61,,Produto 61,,3,,181.04,181.04
,,,,,,,,,,,,,,,,,,Produto 85,Produto 85,,Produto 85,,7,,72.09,72.09
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,1,,319.42,319.42
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,9,,120.49,120.49
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,16,,423.44,423.44
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,6,,87.77,87.77
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,1,,484.21,484.21
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,12,,129.25,129.25
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,6,,201.46,201.46
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,2,,174.53,174.53
,,,,,,,,,,,,,,,,,,Produto 89,Produto 89,,Produto 89,,6,,194.00,194.00
,,,,,,,,,,,,,,,,,,Produto 22,Produto 22,,Produto 22,,8,,84.88,84.88
,,,,,,,,,,,,,,,,,,Produto 13,Produto 13,,Produto 13,,18,,90.61,90.61
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,14,,231.80,231.80
,,,,,,,,,,,,,,,,,,Produto 17,Produto 17,,Produto 17,,19,,491.29,491.29
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,11,,497.38,497.38
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,11,,242.89,242.89
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,1,,198.87,198.87
,,,,,,,,,,,,,,,,,,Produto 99,Produto 99,,Produto 99,,1,,127.52,127.52
,,,,,,,,,,,,,,,,,,Produto 31,Produto 31,,Produto 31,,16,,91.61,91.61
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,12,,349.20,349.20
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,13,,11.27,11.27
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,3,,173.85,173.85
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,19,,232.72,232.72
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,8,,326.98,326.98
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,6,,389.82,389.82
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,13,,158.31,158.31
,,,,,,,,,,,,,,,,,,Produto 92,Produto 92,,Produto 92,,14,,376.17,376.17
,,,,,,,,,,,,,,,,,,Produto 63,Produto 63,,Produto 63,,2,,188.32,188.32
,,,,,,,,,,,,,,,,,,Produto 21,Produto 21,,Produto 21,,5,,246.77,246.77
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,5,,110.00,110.00
,,,,,,,,,,,,,,,,,,Produto 44,Produto 44,,Produto 44,,8,,361.85,361.85
,,,,,,,,,,,,,,,,,,Produto 84,Produto 84,,Produto 84,,12,,242.64,242.64
,,,,,,,,,,,,,,,,,,Produto 9,Produto 9,,Produto 9,,1,,493.33,493.33
,,,,,,,,,,,,,,,,,,Produto 70,Produto 70,,Produto 70,,10,,269.70,269.70
,,,,,,,,,,,,,,,,,,Produto 83,Produto 83,,Produto 83,,2,,249.77,249.77
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,1,,41.56,41.56
,,,,,,,,,,,,,,,,,,Produto 58,Produto 58,,Produto 58,,15,,382.76,382.76
,,,,,,,,,,,,,,,,,,Produto 1,Produto 1,,Produto 1,,7,,202.84,202.84
,,,,,,,,,,,,,,,,,,Produto 88,Produto 88,,Produto 88,,10,,394.90,394.90
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,2,,478.98,478.98
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,7,,422.23,422.23
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,8,,135.41,135.41
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,7,,102.62,102.62
,,,,,,,,,,,,,,,,,,Produto 72,Produto 72,,Produto 72,,12,,6.99,6.99
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,5,,334.63,334.63
,,,,,,,,,,,,,,,,,,Produto 62,Produto 62,,Produto 62,,11,,27.24,27.24
,,,,,,,,,,,,,,,,,,Produto 81,Produto 81,,Produto 81,,11,,95.81,95.81
,,,,,,,,,,,,,,,,,,Produto 29,Produto 29,,Produto 29,,16,,173.42,173.42
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,5,,137.90,137.90
,,,,,,,,,,,,,,,,,,Produto 46,Produto 46,,Produto 46,,10,,54.90,54.90
,,,,,,,,,,,,,,,,,,Produto 94,Produto 94,,Produto 94,,18,,484.70,484.70
,,,,,,,,,,,,,,,,,,Produto 96,Produto 96,,Produto 96,,18,,52.32,52.32
,,,,,,,,,,,,,,,,,,Produto 16,Produto 16,,Produto 16,,10,,214.29,214.29
,,,,,,,,,,,,,,,,,,Produto 64,Produto 64,,Produto 64,,8,,297.15,297.15
,,,,,,,,,,,,,,,,,,Produto 56,Produto 56,,Produto 56,,17,,436.43,436.43
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,6,,71.27,71.27
,,,,,,,,,,,,,,,,,,Produto 90,Produto 90,,Produto 90,,5,,13.49,13.49
,,,,,,,,,,,,,,,,,,Produto 57,Produto 57,,Produto 57,,5,,488.95,488.95
,,,,,,,,,,,,,,,,,,Produto 95,Produto 95,,Produto 95,,13,,242.78,242.78
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,9,,236.57,236.57
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,14,,489.04,489.04
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,2,,9.43,9.43
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,4,,479.92,479.92
,,,,,,,,,,,,,,,,,,Produto 37,Produto 37,,Produto 37,,1,,192.97,192.97
,,,,,,,,,,,,,,,,,,Produto 76,Produto 76,,Produto 76,,13,,269.53,269.53
,,,,,,,,,,,,,,,,,,Produto 43,Produto 43,,Produto 43,,5,,155.15,155.15
,,,,,,,,,,,,,,,,,,Produto 52,Produto 52,,Produto 52,,11,,270.89,270.89
,,,,,,,,,,,,,,,,,,Produto 73,Produto 73,,Produto 73,,7,,195.78,195.78
,,,,,,,,,,,,,,,,,,Produto 87,Produto 87,,Produto 87,,5,,404.83,404.83
,,,,,,,,,,,,,,,,,,Produto 14,Produto 14,,Produto 14,,11,,251.12,251.12
,,,,,,,,,,,,,,,,,,Produto 40,Produto 40,,Produto 40,,16,,376.85,376.85
,,,,,,,,,,,,,,,,,,Produto 68,Produto 68,,Produto 68,,12,,154.66,154.66
,,,,,,,,,,,,,,,,,,Produto 36,Produto 36,,Produto 36,,9,,402.07,402.07
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,2,,335.22,335.22
,,,,,,,,,,,,,,,,,,Produto 77,Produto 77,,Produto 77,,11,,465.42,465.42
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,17,,324.01,324.01
,,,,,,,,,,,,,,,,,,Produto 98,Produto 98,,Produto 98,,1,,393.52,393.52
,,,,,,,,,,,,,,,,,,Produto 59,Produto 59,,Produto 59,,15,,34.53,34.53
,,,,,,,,,,,,,,,,,,Produto 41,Produto 41,,Produto 41,,8,,234.69,234.69
,,,,,,,,,,,,,,,,,,Produto 5,Produto 5,,Produto 5,,17,,105.58,105.58
,,,,,,,,,,,,,,,,,,Produto 48,Produto 48,,Produto 48,,10,,366.25,366.25
,,,,,,,,,,,,,,,,,,Produto 80,Produto 80,,Produto 80,,18,,370.80,370.80
,,,,,,,,,,,,,,,,,,Produto 19,Produto 19,,Produto 19,,8,,263.74,263.74
,,,,,,,,,,,,,,,,,,Produto 28,Produto 28,,Produto 28,,7,,387.33,387.33
,,,,,,,,,,,,,,,,,,Produto 12,Produto 12,,Produto 12,,1,,409.60,409.60
,,,,,,,,,,,,,,,,,,Produto 4,Produto 4,,Produto 4,,9,,470.77,470.77
,,,,,,,,,,,,,,,,,,Produto 79,Produto 79,,Produto 79,,7,,38.60,38.60
,,,,,,,,,,,,,,,,,,Produto 32,Produto 32,,Produto 32,,9,,282.72,282.72
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,16,,166.26,166.26
,,,,,,,,,,,,,,,,,,Produto 24,Produto 24,,Produto 24,,6,,197.88,197.88
,,,,,,,,,,,,,,,,,,Produto 93,Produto 93,,Produto 93,,4,,95.85,95.85
,,,,,,,,,,,,,,,,,,Produto 34,Produto 34,,Produto 34,,16,,273.04,273.04
,,,,,,,,,,,,,,,,,,Produto 30,Produto 30,,Produto 30,,14,,129.53,129.53
,,,,,,,,,,,,,,,,,,Produto 71,Produto 71,,Produto 71,,18,,302.90,302.90
